User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,District,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1000163,P00154442,Female,18-25,25,0,Sivagangai,Central,Construction,Clothing & Apparel,4,5348,,
1000166,P00315642,Female,18-25,25,0,Trichy,Central,Healthcare,Beauty,4,1612,,
1000166,P00022542,Female,18-25,24,0,Erode,Central,Media,Clothing & Apparel,1,8891,,
1000167,P00322142,Male,26-35,32,0,Coimbatore,Western,Food Processing,Furniture,2,20666,,
1000168,P00035542,Male,51-55,52,0,Theni,Western,Chemical,Food,1,11441,,
1000169,P00083942,Female,26-35,33,0,Tiruvallur,Northern,Healthcare,Electronics & Gadgets,2,7900,,
1000169,P00118042,Female,26-35,26,1,Vellore,Northern,Healthcare,Clothing & Apparel,3,6856,,
1000169,P00182442,Female,26-35,35,1,Tiruvarur,Southern,Healthcare,Electronics & Gadgets,1,7907,,
1000169,P00083842,Female,26-35,28,1,Sivagangai,Central,Healthcare,Food,3,19023,,
1000169,P00313742,Female,26-35,29,0,Sivagangai,Central,Food Processing,Footwear & Shoes,2,8840,,
1000169,P00182442,Female,26-35,35,1,Erode,Central,Healthcare,Electronics & Gadgets,4,7907,,
1000173,P00338842,Female,26-35,31,1,Cuddalore,Eastern,Retail,Electronics & Gadgets,3,7789,,
1000173,P00310842,Female,26-35,29,0,Kanyakumari,Southern,Hospitality,Food,2,11729,,
1000173,P00204942,Female,26-35,33,1,Theni,Western,IT Sector,Beauty,4,4524,,
1000173,P00215942,Female,26-35,26,1,Tiruvallur,Northern,Food Processing,Electronics & Gadgets,2,7986,,
1000173,P00057642,Female,26-35,29,1,Sivagangai,Central,Banking,Tupperware,1,20707,,
1000174,P00312742,Female,26-35,35,1,Kanchipuram,Northern,IT Sector,Beauty,2,4490,,
1000175,P00063042,Male,26-35,27,1,Kanyakumari,Southern,Retail,Clothing & Apparel,2,5437,,
1000175,P00086042,Male,26-35,27,1,Coimbatore,Western,Lawyer,Sports Products,2,10663,,
1000177,P00145042,Female,51-55,54,0,Sivagangai,Central,IT Sector,Clothing & Apparel,3,5318,,
1000178,P00103042,Male,55+,87,1,Trichy,Central,IT Sector,Stationery,3,12876,,
1000179,P00261642,Female,26-35,30,0,Trichy,Central,Aviation,Stationery,4,21152,,
1000179,P00003242,Female,26-35,30,0,Cuddalore,Eastern,Automobile,Clothing & Apparel,4,6976,,
1000179,P00057642,Female,26-35,31,0,Coimbatore,Western,IT Sector,Household items,4,3876,,
1000180,P00310342,Female,46-50,46,1,Ariyalur,Central,Govt,Clothing & Apparel,4,5385,,
1000180,P00202242,Female,46-50,47,1,Theni,Western,IT Sector,Clothing & Apparel,4,5433,,
1000180,P00109742,Female,46-50,48,0,Coimbatore,Western,Healthcare,Electronics & Gadgets,1,3987,,
1000181,P00304442,Female,18-25,22,0,Trichy,Central,Chemical,Clothing & Apparel,4,8769,,
1000181,P00319342,Female,18-25,19,0,Kanyakumari,Southern,Agriculture,Food,1,19349,,
1000182,P00049442,Female,18-25,21,1,Kanyakumari,Southern,Aviation,Footwear & Shoes,4,20357,,
1000182,P00042842,Female,18-25,22,0,Tiruvallur,Northern,Food Processing,Electronics & Gadgets,2,9938,,
1000182,P00145042,Female,18-25,18,0,Sivagangai,Central,Healthcare,Clothing & Apparel,3,7120,,
1000183,P00084342,Male,46-50,47,1,Madurai,Southern,IT Sector,Clothing & Apparel,2,8739,,
1000183,P00200642,Male,46-50,50,0,Trichy,Central,Hospitality,Pet Care,4,2119,,
1000184,P00046642,Male,26-35,29,0,Theni,Western,Food Processing,Food,1,15423,,
1000185,P00220142,Female,46-50,46,1,Salem,Western,Chemical,Electronics & Gadgets,4,9768,,
1000186,P00249542,Female,18-25,23,1,Coimbatore,Western,Healthcare,Food,4,15803,,
1000187,P00102442,Male,46-50,48,0,Kanchipuram,Northern,Govt,Auto,3,18608,,
1000187,P00158642,Male,46-50,46,0,Madurai,Southern,Hospitality,Clothing & Apparel,1,5153,,
1000187,P00026642,Male,46-50,48,0,Trichy,Central,Aviation,Electronics & Gadgets,2,9930,,
1000187,P00237542,Male,46-50,47,0,Cuddalore,Eastern,Aviation,Food,3,11537,,
1000187,P00036042,Male,46-50,49,0,Kanyakumari,Southern,Healthcare,Food,4,4342,,
1000187,P00132242,Male,46-50,46,1,Salem,Western,Healthcare,Food,2,11564,,
1000187,P00144642,Male,46-50,48,1,Coimbatore,Western,Healthcare,Food,2,3898,,
1000188,P00249842,Female,55+,87,0,Kanchipuram,Northern,Media,Electronics & Gadgets,1,8100,,
1000188,P00080342,Female,55+,80,0,Trichy,Central,Healthcare,Office,3,568,,
1000188,P00106042,Male,55+,64,1,Sivagangai,Central,Media,Footwear & Shoes,4,16366,,
1000190,P00238442,Female,26-35,28,0,Madurai,Southern,IT Sector,Sports Products,2,8384,,
1000190,P00058042,Female,26-35,33,0,Sivagangai,Central,Banking,Food,2,15415,,
1000191,P00155642,Female,18-25,21,0,Ariyalur,Central,Textile,Sports Products,3,10857,,
1000192,P00117442,Female,18-25,21,0,Kanchipuram,Northern,Retail,Electronics & Gadgets,4,8036,,
1000192,P00229742,Female,18-25,24,0,Kanchipuram,Northern,IT Sector,Clothing & Apparel,1,5431,,
1000192,P00160042,Female,18-25,20,1,Chennai,Northern,IT Sector,Food,4,12099,,
1000192,P00028542,Female,18-25,25,1,Ariyalur,Central,Automobile,Clothing & Apparel,2,6915,,
1000192,P00316742,Female,18-25,25,0,Coimbatore,Western,Banking,Veterinary,3,1370,,
1000192,P00258742,Female,18-25,22,0,Sivagangai,Central,Banking,Electronics & Gadgets,4,8015,,
1000193,P00036842,Male,46-50,50,0,Ariyalur,Central,Healthcare,Footwear & Shoes,4,12716,,
1000193,P00275642,Male,46-50,50,0,Salem,Western,Automobile,Electronics & Gadgets,4,8029,,
1000193,P00116342,Male,46-50,50,0,Theni,Western,Healthcare,Household items,4,3827,,
1000195,P00184842,Male,26-35,29,0,Cuddalore,Eastern,Govt,Footwear & Shoes,4,16807,,
1000195,P00250242,Female,26-35,29,1,Cuddalore,Eastern,Banking,Electronics & Gadgets,4,7770,,
1000195,P00182242,Female,26-35,29,0,Cuddalore,Eastern,IT Sector,Electronics & Gadgets,4,6099,,
1000195,P00086442,Female,26-35,29,0,Theni,Western,IT Sector,Games & Toys,1,16311,,
1000195,P00304142,Female,26-35,34,1,Theni,Western,Govt,Beauty,3,6162,,
1000195,P00239742,Female,26-35,31,0,Coimbatore,Western,IT Sector,Games & Toys,3,10108,,
1000195,P00182542,Female,26-35,29,0,Vellore,Northern,Govt,Electronics & Gadgets,1,8089,,
1000195,P00182242,Female,26-35,29,0,Tiruvarur,Southern,IT Sector,Electronics & Gadgets,2,6099,,
1000195,P00071442,Female,26-35,30,1,Sivagangai,Central,Lawyer,Sports Products,1,3146,,
1000195,P00073642,Female,26-35,34,1,Erode,Central,IT Sector,Electronics & Gadgets,2,10046,,
1000195,P00196042,Female,26-35,34,0,Erode,Central,Construction,Clothing & Apparel,4,1849,,
1000197,P00025942,Female,18-25,21,0,Erode,Central,Govt,Furniture,4,16271,,
1000198,P00244142,Female,26-35,32,1,Madurai,Southern,Automobile,Food,4,15790,,
1000198,P0097242,Female,26-35,30,1,Cuddalore,Eastern,Banking,Clothing & Apparel,1,5172,,
1000198,P00190142,Male,26-35,26,1,Kanyakumari,Southern,IT Sector,Clothing & Apparel,4,5289,,
1000198,P00321742,Female,26-35,33,0,Sivagangai,Central,Chemical,Clothing & Apparel,1,7014,,
1000198,P00057342,Female,26-35,35,0,Erode,Central,Lawyer,Clothing & Apparel,3,6886,,
1000199,P00159242,Female,18-25,18,0,Sivagangai,Central,Healthcare,Pet Care,2,2839,,
1000201,P00120542,Male,36-45,36,1,Chennai,Northern,Textile,Electronics & Gadgets,2,9893,,
1000201,P00216742,Male,36-45,43,0,Sivagangai,Central,Retail,Books,1,8145,,
1000202,P00033042,Female,18-25,22,1,Tirunelveli,Southern,Construction,Food,1,11646,,
1000202,P00273542,Female,18-25,24,1,Ariyalur,Central,Hospitality,Clothing & Apparel,3,8828,,
1000202,P00237642,Female,18-25,23,1,Sivagangai,Central,IT Sector,Food,1,11476,,
1000202,P00145442,Female,18-25,25,1,Sivagangai,Central,Retail,Food,3,4365,,
1000204,P00359742,Female,26-35,33,0,Kanyakumari,Southern,Chemical,Food,2,19466,,
1000204,P00037242,Female,26-35,35,0,Kanyakumari,Southern,Healthcare,Footwear & Shoes,2,16772,,
1000204,P00313242,Female,26-35,33,1,Sivagangai,Central,Healthcare,Electronics & Gadgets,4,6177,,
1000205,P00327542,Female,36-45,41,1,Cuddalore,Eastern,Banking,Electronics & Gadgets,4,9975,,
1000205,P00118542,Female,36-45,45,0,Kanyakumari,Southern,Aviation,Food,1,8178,,
1000207,P00324942,Female,26-35,29,0,Salem,Western,Hospitality,Clothing & Apparel,4,6922,,
1000208,P00200642,Female,36-45,43,0,Sivagangai,Central,Chemical,Food,4,15593,,
1000209,P00250242,Female,36-45,41,0,Kanchipuram,Northern,Aviation,Electronics & Gadgets,3,6017,,
1000209,P00250242,Female,36-45,41,0,Erode,Central,Aviation,Electronics & Gadgets,1,6017,,
1000211,P00325242,Female,46-50,46,0,Kanchipuram,Northern,Healthcare,Auto,1,18995,,
1000212,P00062842,Male,26-35,31,1,Ariyalur,Central,Banking,Books,3,8109,,
1000212,P00046142,Female,26-35,27,0,Salem,Western,Hospitality,Furniture,4,16484,,
1000212,P00100842,Female,26-35,27,1,Erode,Central,Hospitality,Electronics & Gadgets,4,9811,,
1000214,P00119142,Female,18-25,20,0,Kanchipuram,Northern,Retail,Auto,2,23752,,
1000214,P00156742,Female,18-25,25,0,Cuddalore,Eastern,Banking,Electronics & Gadgets,1,9727,,
1000214,P00188042,Female,18-25,22,0,Kanyakumari,Southern,Hospitality,Clothing & Apparel,1,5296,,
1000214,P00174442,Female,18-25,22,1,Sivagangai,Central,Lawyer,Sports Products,2,10771,,
1000215,P00102342,Female,36-45,40,0,Coimbatore,Western,Banking,Office,1,759,,
1000216,P00211142,Female,46-50,49,1,Kanchipuram,Northern,Automobile,Electronics & Gadgets,4,10045,,
1000216,P00252542,Female,46-50,46,0,Kanchipuram,Northern,IT Sector,Electronics & Gadgets,2,6062,,
1000216,P00323042,Female,46-50,47,1,Trichy,Central,Aviation,Footwear & Shoes,2,20549,,
1000216,P00109942,Female,46-50,47,1,Ariyalur,Central,Automobile,Sports Products,2,10917,,
1000216,P00042242,Female,46-50,47,0,Kanyakumari,Southern,Lawyer,Books,2,10392,,
1000216,P00115542,Female,46-50,50,0,Theni,Western,Govt,Food,4,15851,,
1000216,P00197142,Female,46-50,46,0,Theni,Western,Govt,Clothing & Apparel,4,1863,,
1000216,P00362942,Male,46-50,50,1,Coimbatore,Western,IT Sector,Food,4,12093,,
1000216,P00085642,Female,46-50,50,0,Vellore,Northern,Healthcare,Electronics & Gadgets,1,3947,,
1000216,P00283542,Female,46-50,48,1,Tiruvarur,Southern,IT Sector,Food,1,8076,,
1000216,P00214742,Female,46-50,46,0,Sivagangai,Central,Construction,Decor,4,6122,,
1000216,P00313042,Male,46-50,46,1,Erode,Central,Media,Furniture,3,8346,,
1000216,P00111842,Female,46-50,50,1,Erode,Central,Media,Clothing & Apparel,2,6897,,
1000223,P00113342,Female,26-35,28,1,Madurai,Southern,Healthcare,Clothing & Apparel,3,8856,,
1000223,P00110742,Female,26-35,33,1,Theni,Western,Media,Food,2,15261,,
1000223,P00145842,Female,26-35,31,1,Sivagangai,Central,Media,Clothing & Apparel,2,6988,,
1000225,P00145042,Female,26-35,26,1,Salem,Western,Govt,Clothing & Apparel,2,6953,,
1000225,P00110342,Female,26-35,27,0,Theni,Western,IT Sector,Pet Care,2,2053,,
1000225,P00129842,Female,26-35,32,0,Erode,Central,Chemical,Clothing & Apparel,2,7052,,
1000229,P00330442,Male,18-25,21,0,Madurai,Southern,Retail,Food,1,15899,,
1000229,P00156242,Female,18-25,18,0,Theni,Western,IT Sector,Food,2,19443,,
1000229,P00073642,Female,18-25,18,1,Erode,Central,Aviation,Electronics & Gadgets,3,9761,,
1000230,P00114142,Female,46-50,47,1,Kanchipuram,Northern,Lawyer,Furniture,1,12496,,
1000230,P00300942,Female,46-50,50,0,Ariyalur,Central,Automobile,Electronics & Gadgets,4,8098,,
1000230,P00165442,Female,46-50,48,1,Cuddalore,Eastern,Chemical,Electronics & Gadgets,2,6133,,
1000230,P00057642,Female,46-50,49,1,Cuddalore,Eastern,Chemical,Electronics & Gadgets,4,5951,,
1000230,P00165442,Female,46-50,48,1,Vellore,Northern,Chemical,Electronics & Gadgets,2,6133,,
1000231,P00117942,Female,26-35,31,0,Kanyakumari,Southern,Food Processing,Footwear & Shoes,1,16790,,
1000231,P00270942,Female,26-35,33,1,Theni,Western,Aviation,Clothing & Apparel,3,8572,,
1000233,P00342742,Male,46-50,49,0,Tiruvallur,Northern,IT Sector,Household items,2,2309,,
1000234,P00051442,Female,36-45,43,0,Vellore,Northern,Lawyer,Clothing & Apparel,4,3739,,
1000235,P00113542,Male,26-35,33,1,Ariyalur,Central,Banking,Footwear & Shoes,3,12786,,
1000235,P00074142,Female,26-35,26,0,Kanyakumari,Southern,Retail,Pet Care,4,2118,,
1000235,P00070042,Female,26-35,30,0,Theni,Western,Hospitality,Clothing & Apparel,2,5181,,
1000235,P00138542,Female,26-35,27,0,Sivagangai,Central,Automobile,Clothing & Apparel,2,7168,,
1000235,P00089342,Female,26-35,32,0,Sivagangai,Central,Hospitality,Clothing & Apparel,2,5285,,
1000235,P00298242,Female,26-35,35,1,Erode,Central,Media,Clothing & Apparel,2,8660,,
1000236,P00031042,Female,26-35,30,1,Ariyalur,Central,Hospitality,Clothing & Apparel,1,3692,,
1000237,P00119742,Female,26-35,30,0,Sivagangai,Central,Healthcare,Electronics & Gadgets,1,7995,,
1000238,P00175942,Male,51-55,53,1,Kanchipuram,Northern,Chemical,Footwear & Shoes,1,16581,,
1000238,P00126142,Male,51-55,53,0,Madurai,Southern,Hospitality,Clothing & Apparel,2,3600,,
1000238,P00175942,Male,51-55,53,1,Tirunelveli,Southern,Chemical,Footwear & Shoes,1,16581,,
1000238,P00318742,Male,51-55,53,1,Cuddalore,Eastern,Automobile,Veterinary,3,1722,,
1000238,P00132142,Male,51-55,51,0,Coimbatore,Western,IT Sector,Games & Toys,2,10133,,
1000239,P00102342,Female,18-25,23,0,Sivagangai,Central,Govt,Food,1,15893,,
1000240,P00150542,Female,51-55,55,1,Madurai,Southern,Healthcare,Clothing & Apparel,3,6866,,
1000240,P00221442,Female,51-55,51,0,Kanyakumari,Southern,IT Sector,Pet Care,3,2162,,
1000240,P00122442,Female,51-55,51,0,Sivagangai,Central,Automobile,Beauty,3,6102,,
1000242,P00211142,Male,18-25,25,1,Kanchipuram,Northern,Healthcare,Food,1,11811,,
1000242,P00370242,Male,18-25,25,1,Madurai,Southern,Banking,Office,4,771,,
1000242,P00014642,Male,18-25,21,0,Theni,Western,Chemical,Office,2,745,,
1000242,P00148542,Male,18-25,18,0,Coimbatore,Western,IT Sector,Sports Products,1,10788,,
1000242,P00362342,Male,18-25,23,0,Vellore,Northern,Construction,Electronics & Gadgets,2,4111,,
1000244,P00285842,Female,51-55,52,0,Sivagangai,Central,Chemical,Clothing & Apparel,1,5177,,
1000245,P00200642,Female,36-45,45,0,Trichy,Central,Banking,Footwear & Shoes,2,16758,,
1000245,P00304042,Male,36-45,44,1,Tirunelveli,Southern,Banking,Pet Care,1,750,,
1000245,P00052842,Female,36-45,40,0,Ariyalur,Central,Media,Electronics & Gadgets,2,10054,,
1000245,P00128042,Female,36-45,38,0,Cuddalore,Eastern,Aviation,Games & Toys,2,6570,,
1000245,P00187442,Male,36-45,40,0,Kanyakumari,Southern,Banking,Clothing & Apparel,4,5170,,
1000245,P00227542,Female,36-45,45,0,Salem,Western,Textile,Electronics & Gadgets,3,7789,,
1000245,P00269642,Female,36-45,38,0,Theni,Western,Banking,Beauty,3,4560,,
1000245,P00136342,Male,36-45,37,1,Coimbatore,Western,Healthcare,Electronics & Gadgets,3,7892,,
1000245,P00015542,Female,36-45,37,0,Tiruvallur,Northern,Construction,Electronics & Gadgets,4,7858,,
1000245,P00088442,Female,36-45,38,1,Sivagangai,Central,Banking,Food,2,15871,,
1000249,P00237242,Male,18-25,23,0,Salem,Western,Healthcare,Sports Products,2,7947,,
1000251,P00228242,Female,55+,75,1,Sivagangai,Central,Aviation,Food,2,19344,,
1000252,P00237542,Female,26-35,27,0,Theni,Western,IT Sector,Beauty,3,7621,,
1000255,P00225942,Female,36-45,36,1,Trichy,Central,Govt,Electronics & Gadgets,4,8083,,
1000255,P00073842,Female,36-45,40,1,Theni,Western,Construction,Beauty,4,5971,,
1000255,P00273742,Female,36-45,43,1,Coimbatore,Western,Construction,Clothing & Apparel,1,3709,,
1000256,P00130742,Female,46-50,50,0,Coimbatore,Western,Healthcare,Food,1,12017,,
1000256,P00278042,Female,46-50,48,1,Tiruvallur,Northern,Healthcare,Electronics & Gadgets,4,2123,,
1000257,P00369742,Female,18-25,18,0,Kanyakumari,Southern,Agriculture,Clothing & Apparel,4,7006,,
1000257,P00057642,Female,18-25,20,1,Theni,Western,Aviation,Electronics & Gadgets,1,9970,,
1000258,P00127442,Female,26-35,28,0,Theni,Western,Healthcare,Food,3,8327,,
1000259,P00293242,Female,26-35,33,0,Ariyalur,Central,Aviation,Clothing & Apparel,2,5431,,
1000260,P00321342,Female,18-25,23,0,Kanyakumari,Southern,Automobile,Household items,1,3019,,
1000261,P00055142,Female,26-35,34,1,Madurai,Southern,IT Sector,Clothing & Apparel,3,8809,,
1000261,P00127242,Female,26-35,28,1,Kanyakumari,Southern,Banking,Electronics & Gadgets,1,9902,,
1000261,P00302042,Male,26-35,34,0,Salem,Western,Automobile,Furniture,1,16078,,
1000261,P00125942,Female,26-35,26,0,Coimbatore,Western,Healthcare,Clothing & Apparel,1,7118,,
1000262,P00335442,Male,26-35,33,1,Coimbatore,Western,Agriculture,Electronics & Gadgets,3,8073,,
1000262,P00155442,Male,26-35,31,1,Sivagangai,Central,Aviation,Clothing & Apparel,3,7018,,
1000263,P00355142,Male,26-35,31,1,Ariyalur,Central,Lawyer,Food,4,12060,,
1000264,P00140742,Female,36-45,42,1,Kanchipuram,Northern,IT Sector,Electronics & Gadgets,1,10022,,
1000264,P00329542,Female,36-45,45,1,Kanchipuram,Northern,Aviation,Electronics & Gadgets,4,6052,,
1000264,P00182442,Female,36-45,38,1,Trichy,Central,Chemical,Footwear & Shoes,3,12846,,
1000264,P00053942,Female,36-45,36,0,Kanyakumari,Southern,Lawyer,Food,3,11532,,
1000264,P00257542,Male,36-45,42,1,Theni,Western,Media,Footwear & Shoes,4,12575,,
1000264,P00285242,Female,36-45,37,1,Coimbatore,Western,Media,Sports Products,1,10641,,
1000264,P00192542,Female,36-45,37,1,Coimbatore,Western,Chemical,Food,3,8025,,
1000264,P00125942,Female,36-45,45,0,Sivagangai,Central,Aviation,Food,2,19166,,
1000264,P00183242,Female,36-45,42,1,Sivagangai,Central,Media,Food,4,15273,,
1000265,P00343442,Male,36-45,38,0,Sivagangai,Central,Automobile,Food,2,12071,,
1000266,P00110742,Female,36-45,39,1,Cuddalore,Eastern,Media,Clothing & Apparel,1,6946,,
1000266,P00110542,Female,36-45,40,1,Kanyakumari,Southern,Govt,Food,1,8110,,
1000266,P00025442,Female,36-45,38,1,Coimbatore,Western,Govt,Food,2,11878,,
1000268,P00124242,Male,18-25,25,0,Kanchipuram,Northern,Healthcare,Clothing & Apparel,1,6943,,
1000268,P00148542,Male,18-25,23,0,Kanyakumari,Southern,Banking,Electronics & Gadgets,4,7819,,
1000271,P00036842,Male,18-25,20,0,Kanchipuram,Northern,Healthcare,Electronics & Gadgets,1,9767,,
1000271,P00316642,Female,18-25,19,0,Trichy,Central,Automobile,Veterinary,3,1719,,
1000271,P00223942,Female,18-25,25,0,Kanyakumari,Southern,Aviation,Food,4,15772,,
1000271,P00285742,Female,18-25,25,1,Theni,Western,Automobile,Food,4,4076,,
1000271,P00110942,Female,18-25,18,0,Coimbatore,Western,Healthcare,Clothing & Apparel,1,8743,,
1000271,P00117442,Female,18-25,25,0,Sivagangai,Central,Retail,Furniture,4,16525,,
1000271,P00065042,Female,18-25,24,1,Sivagangai,Central,Media,Clothing & Apparel,1,7011,,
1000271,P00213242,Female,18-25,18,1,Sivagangai,Central,Chemical,Beauty,4,6060,,
1000272,P00136542,Male,18-25,21,1,Kanchipuram,Northern,Lawyer,Food,3,15199,,
1000272,P00238442,Female,18-25,22,1,Trichy,Central,Chemical,Clothing & Apparel,3,7080,,
1000272,P00216342,Female,18-25,20,0,Chennai,Northern,Aviation,Clothing & Apparel,4,1876,,
1000272,P00036442,Female,18-25,20,0,Coimbatore,Western,IT Sector,Food,4,15378,,
1000272,P00352842,Female,18-25,21,0,Sivagangai,Central,Healthcare,Food,3,11884,,
1000272,P00116642,Female,18-25,21,1,Sivagangai,Central,Food Processing,Clothing & Apparel,2,7170,,
1000273,P00112142,Female,18-25,22,0,Tiruvallur,Northern,Automobile,Electronics & Gadgets,1,10021,,
1000275,P00129642,Female,26-35,33,0,Kanchipuram,Northern,Media,Clothing & Apparel,2,6934,,
1000277,P00110842,Male,36-45,42,1,Coimbatore,Western,Banking,Electronics & Gadgets,4,8081,,
1000278,P00115042,Female,46-50,46,1,Coimbatore,Western,Food Processing,Food,1,15610,,
1000278,P00122742,Female,46-50,47,1,Coimbatore,Western,Hospitality,Furniture,4,8207,,
1000280,P00216042,Female,51-55,55,0,Trichy,Central,Hospitality,Footwear & Shoes,2,20908,,
1000280,P00202742,Female,51-55,53,1,Tiruvallur,Northern,Lawyer,Electronics & Gadgets,1,4056,,
1000281,P00289942,Male,36-45,45,1,Kanyakumari,Southern,Banking,Clothing & Apparel,4,8871,,
1000281,P00220342,Male,36-45,41,1,Theni,Western,Lawyer,Furniture,4,16026,,
1000281,P00085242,Male,36-45,36,1,Theni,Western,Banking,Household items,2,3121,,
1000284,P00034742,Female,26-35,29,0,Kanyakumari,Southern,Healthcare,Footwear & Shoes,2,20807,,
1000284,P00218642,Female,26-35,28,0,Sivagangai,Central,Healthcare,Sports Products,3,8136,,
1000284,P00114442,Female,26-35,35,0,Sivagangai,Central,IT Sector,Clothing & Apparel,1,7167,,
1000284,P00188042,Female,26-35,31,1,Sivagangai,Central,Healthcare,Clothing & Apparel,4,5356,,
1000284,P00320842,Female,26-35,28,0,Sivagangai,Central,IT Sector,Beauty,1,2955,,
1000285,P00184442,Male,36-45,44,1,Kanyakumari,Southern,Lawyer,Sports Products,4,13613,,
1000285,P0096442,Male,36-45,44,1,Kanyakumari,Southern,IT Sector,Clothing & Apparel,2,6910,,
1000287,P00051642,Female,51-55,53,0,Kanyakumari,Southern,Hospitality,Furniture,4,12446,,
